企業名,都道府県,URL,問合せフォーム,備考
株式会社トイロジック,,https://www.toylogic.co.jp/,https://tayori.com/f/toylogic-contact/?_gl=1*uu6rsq*_ga*NzczNDgxNzMyLjE3NTkzNjU5MjM.*_ga_GJ0K2T1WL1*czE3NTkzNjU5MjIkbzEkZzEkdDE3NTkzNjU5MzAkajUyJGwwJGgw,
THE WHY HOW DO COMPANY株式会社,,https://www.twhdc.co.jp/,https://form.os7.biz/f/52e037cb/,
株式会社ブロッコリー,,https://www.broccoli.co.jp/,https://www.broccoli.co.jp/inquiry/?id=971,
株式会社キタックネットワーク,,https://www.kitac-net.co.jp/index.php,https://www.kitac-net.co.jp/contact/index.php,
株式会社スマイルアクス,,https://www.smileaxe.com/,https://www.smileaxe.com/Contact/work,
株式会社Aiming,,https://aiming-inc.com/ja/,https://aiming-inc.com/ja/about/contact/,
株式会社インゲーム,,https://ingame.jp/,https://ingame.jp/e/extend/ingame/contact/,
株式会社スタジオレックス,,https://studiorex.co.jp/,https://drecom.co.jp/contact/form/?_gl=1*17twlqd*_up*MQ..*_ga*MjAzNjE0NTAwMS4xNzU5MzY5ODI4*_ga_RCZM3ZCPZY*czE3NTkzNjk4MjckbzEkZzAkdDE3NTkzNjk4MjckajYwJGwwJGgw,
株式会社GOODROID,,https://goodroid.co.jp/,https://goodroid.co.jp/contact/,
株式会社コロプラ,,https://colopl.co.jp/,https://colopl.co.jp/contact/service/,
エクステージ株式会社,,https://www.xtage.co.jp/,https://www.xtage.co.jp/contact/form/,
株式会社NEOWIZゲームオン,,https://www.gameon.co.jp/,https://www.gameon.co.jp/contact-newbusiness-investment,
株式会社ボルテージ,,https://www.voltage.co.jp/,https://www.voltage.co.jp/contact/contact-form/,
株式会社クラウディッドレパードエンタテインメント,,https://www.cloudedleopardent.com/,https://www.cloudedleopardent.com/contact/,
ルーセント・グローバル株式会社,,https://www.lucent-global.co.jp/,https://www.lucent-global.co.jp/contact.php,
株式会社バンダイナムコエンターテインメント,,https://www.bandainamcoent.co.jp/,https://www.bandainamcoent.co.jp/info/contact.html,問合せ窓口複数あり
株式会社大都技研,,https://www.daitogiken.com/,https://www.daitogiken.com/inquiry/,
株式会社coly,,https://colyinc.com/,https://colyinc.com/contact/,
HEROZ株式会社,,https://heroz.co.jp/,https://heroz.co.jp/contact/corporate/,
KLab株式会社,,https://www.klab.com/jp/,https://supportweb.klab.com/corp-inquiry?id=sc_cat_item&sys_id=469b408f1b9ec690e6a8edfee54bcb51,
株式会社マイネット,,https://www.mynet.co.jp/,https://www.mynet.co.jp/contact/other,
株式会社エイチームホールディングス,,a-tm.co.jp/about/outline/,https://www.a-tm.co.jp/contact/form/?type=8,
株式会社テクノブレイン,,https://www.technobrain.com/home/,なし,メールのみ
株式会社ディンプス,,https://www.dimps.co.jp/,https://www.dimps.co.jp/inquire/,
株式会社SNK,,https://www.snk-corp.co.jp/,https://www.snk-corp.co.jp/faq/opinion/?post_id=5193,
株式会社ユークス,,https://www.yukes.co.jp/,https://www.yukes.co.jp/contact/other/,
株式会社CRAFTS&MEISTER,,https://www.crafts-meister.co.jp/,https://www.crafts-meister.co.jp/contact/,
イートレックジャパン株式会社,,https://www.e-trek-japan.com/,https://www.e-trek-japan.com/contact,
株式会社ナウプロダクション,,https://www.nowpro.co.jp/,https://www.nowpro.co.jp/contact/,
株式会社オーツー,,https://www.otwo.jp/,https://www.otwo.jp/contents/contact/,
ポッピンゲームズジャパン株式会社,,https://poppin-games.com/,なし,メールのみ
株式会社TDR,,https://tdr-i.com/,https://tdr-i.com/contact/,
株式会社未来ボックス,,https://miraibox.jp/,https://miraibox.jp/contact/,
株式会社ビジュアルワークス,,https://visualworks.co.jp/,https://visualworks.co.jp/inquiry/,
株式会社ゲームアーツ,,https://www.gamearts.co.jp/ja/index.html,なし,電話・郵送のみ
ヒューネックス株式会社,,https://www.hunex.co.jp/,https://www.hunex.co.jp/%e3%83%88%e3%83%83%e3%83%97%e3%83%9a%e3%83%bc%e3%82%b8/contact,
あまた株式会社,,https://amata.co.jp/,https://amata.co.jp/contact/contact-05,
株式会社10ANTZ,,https://10antz.co.jp/,https://10antz.co.jp/contact/,
株式会社アリスマティック,,https://www.arith-metic.jp/,https://www.arith-metic.jp/,
株式会社オルトプラス,,https://www.altplus.co.jp/,https://www.altplus.co.jp/company/contact,
株式会社ダーツライブ,,https://www.dartslive.co.jp/,https://www.dartslive.com/jp/contact/97866/,
サイバーステップ株式会社,,https://corp.cyberstep.com/,https://corp.cyberstep.com/contact/form/other,
エヌ・シー・ジャパン株式会社,,https://www.nc.com/,なし,問合せ自体なし
"株式会社ゲームフリーク
",,https://www.gamefreak.co.jp/,なし,該当の窓口なし
メディア・ビジョン株式会社,,https://ssl.media-vision.co.jp/,https://ssl.media-vision.co.jp/contact,
株式会社Funkit,,https://noribig.jp/,なし,該当の窓口なし
株式会社ニトロプラス,,https://www.nitroplus.co.jp/company/,https://support.nitroplus.co.jp/form/inquiry,
合同会社EXNOA,,https://dmmgames.co.jp/,https://dmmgames.co.jp/contact/,該当の窓口なし
グリーエンターテインメント株式会社,,https://gree-entertainment.com/,https://gree-entertainment.com/contact/,
Happy Elements株式会社,,https://www.happyelements.co.jp/,https://www.happyelements.co.jp/contact/form_5/,
株式会社コナミデジタルエンタテインメント,,https://www.konami.com/games/,https://ja-support1.konami.com/hc/ja/requests/new?ticket_form_id=8858199092889,
株式会社アエリア,,https://www.aeria.jp/,https://www.aeria.jp/contact,営業の問合せはメールのみ
株式会社メディア工房,,https://www.mkb.ne.jp/,https://www.mkb.ne.jp/inquiry.php,
株式会社ORSO,,https://www.orso.jp/,https://www.orso.jp/contact.html,
株式会社パオン・ディーピー,,https://paon-dp.com/,https://paon-dp.com/contact/,
株式会社アソビズム,,https://www.asobism.co.jp/,https://www.asobism.co.jp/contact/,
株式会社ネクソン,,https://www.nexon.co.jp/about/,https://www.nexon.co.jp/contact/,
株式会社アートディンク,,https://www.artdink.co.jp/,なし,該当の窓口なし
株式会社日向屋,,https://hyuga-ya.com/,https://hyuga-ya.com/inquiry/,
合同会社 サンダーボルトインタラクティブ,,http://thunderbolt-interactive.net/,http://thunderbolt-interactive.net/mail/index.html,
株式会社グッド・フィール,,https://www.good-feel.co.jp/,https://www.good-feel.co.jp/contact/company/,
オーハツ株式会社,,https://www.ohatsu.co.jp/,https://www.ohatsu.co.jp/contact/,
株式会社オルジェスタ,,https://orgesta.com/,なし,メールのみ
株式会社アーゼスト,,https://www.arzest.jp/index.html,https://www.arzest.jp/form_contact.html?lang=jp,
アークシステムワークス株式会社,,https://www.arcsystemworks.jp/,https://www.arcsystemworks.jp/support/form.php,
株式会社 キングポーン,,https://kingpawn.jp/about,なし,問合せ自体なし
有限会社遊宝洞,,https://yuhodo.jp/,https://yuhodo.jp/inquiry/,
アンリミ株式会社,,https://unlimi.co.jp/,https://unlimi.co.jp/contact,
兼松グランクス株式会社,,https://www.granks.co.jp/,https://www.granks.co.jp/contact,
株式会社マトリックス,,https://www.matrixsoft.co.jp/,https://www.matrixsoft.co.jp/contact/,
株式会社ラセングル,,https://www.lasengle.co.jp/,https://contact.lasengle.co.jp/corp,
株式会社QualiArts,,https://qualiarts.jp/,なし,問合せ自体なし
グランディング株式会社,,https://www.g-rounding.com/,https://www.g-rounding.com/contact/,
株式会社スクウェア・エニックス,,https://www.jp.square-enix.com/,https://www.jp.square-enix.com/license/,該当の窓口なし
シリコンスタジオ株式会社,,https://www.siliconstudio.co.jp/,https://www.siliconstudio.co.jp/contact/pr/input,営業お断り
株式会社スクウェア・エニックス・ホールディングス,,https://www.hd.square-enix.com/jpn/,https://www.hd.square-enix.com/jpn/contact.html,該当の窓口なし
株式会社バンダイナムコホールディングス,,https://www.bandainamco.co.jp/index.html,https://www.bandainamco.co.jp/contact/index.html,該当の窓口なし
株式会社NextNinja,,https://nextninja.net/,https://nextninja.net/contact/contact-form/,
株式会社トライエース,,https://www.tri-ace.co.jp/,https://www.tri-ace.co.jp/contact/,
株式会社フジ・ネクステラ・ラボ,,https://www.fnl.co.jp/,https://www.fnl.co.jp/contact/service.html,
株式会社リンクトブレイン,,https://linkedbrain.jp/,https://linkedbrain.jp/contact/,
株式会社hotarubi,,https://hotarubi.co.jp/index.html,https://hotarubi.co.jp/contact.html,
株式会社フレイムハーツ,,https://www.flamehearts.co.jp/,https://www.flamehearts.co.jp/contact/,
大成エレクトロニクス株式会社,,http://www.taiseie.com/index.html,なし,問合せ自体なし
株式会社グラスホッパー・マニファクチュア,,https://www.grasshopper.co.jp/,https://www.grasshopper.co.jp/contact/,
株式会社miHoYo,,http://www.mihoyo.co.jp/,なし,問合せ自体なし
株式会社ウインライト,,https://www.winlight.co.jp/,https://www.winlight.co.jp/contact/,
Rejet株式会社,,https://rejet.jp/,https://rejet.jp/contact/contact.php,
株式会社アクセスゲームズ,,http://www.accessgames.co.jp/,http://www.accessgames.co.jp/contact/,該当の窓口なし
日本トータルシステム株式会社,,https://groupsession.jp/,https://groupsession.jp/wbs/inquery/inq001.do,
株式会社スーパーアプリ,,https://www.super-appli.co.jp/,https://www.super-appli.co.jp/contact,
株式会社ソニックパワード,,https://www.sonicpowered.co.jp/index.html,https://www.sonicpowered.co.jp/_idx-contact/idx-menu.html,該当の窓口なし
株式会社 プロリード,,https://prolead.co.jp/,https://prolead.co.jp/contact/,
ポノス株式会社,,https://www.ponos.jp/,https://www.ponos.jp/contact/inquiry/,
株式会社SRD,,https://www.srd.co.jp/,なし,メールのみ
株式会社ケーシーエスエンジニアリング,,https://www.kcsecorp.jp/,https://www.kcsecorp.jp/,
株式会社大日商事,,https://dainichicorp.co.jp/,なし,問合せ自体なし
株式会社コーエーテクモホールディングス,,https://www.koeitecmo.co.jp/,https://www.koeitecmo.co.jp/inquiry/other/,
株式会社シンクロジック,,https://www.thinklogic.co.jp/,https://www.thinklogic.co.jp/contact/,
株式会社ヴァンガード,,https://www.vgd.co.jp/,https://www.vgd.co.jp/common/inquiry.php,
オーテ株式会社,,https://ohte.co.jp/,なし,メールのみ
株式会社ORENDA WORLD,,https://orenda.co.jp/,https://orenda.co.jp/contact/,
ネイロ株式会社,,https://neilo.co.jp/company/info,https://neilo.co.jp/contact,
元気株式会社,,https://www.genki.co.jp/,https://www.genki.co.jp/contact/business.php,
株式会社ハイド,,https://www.hyde.co.jp/,https://www.hyde.co.jp/contact/others/,
ナツメアタリ株式会社,,https://www.natsumeatari.co.jp/,https://www.natsumeatari.co.jp/contact,
GMOインサイト株式会社,,https://www.gmo-insight.jp/,https://www.gmo-insight.jp/inquiry,
株式会社アドグローブ,,https://www.adglobe.co.jp/ja/,https://www.adglobe.co.jp/ja/contact/,
株式会社グレッゾ,,https://www.grezzo.co.jp/jp/,https://www.grezzo.co.jp/jp/contact/,
株式会社ディー・エヌ・エー,,https://dena.com/jp/,https://dena.com/jp/contact/service-corporate/,
株式会社セガ,,https://www.sega.co.jp/index.html,https://www.sega.jp/business/,該当の窓口なし
株式会社ネストピ,,https://www.nestopi.co.jp/,https://www.nestopi.co.jp/contact/,
株式会社ウィンディール,,https://windeal.jp/,https://windeal.jp/#contact,
NHN PlayArt株式会社,,https://www.nhn-playart.com/index.nhn,https://www.nhn-playart.com/inquiry/index.nhn,
株式会社エクスペリエンス,,https://experience.co.jp/,https://docs.google.com/forms/d/e/1FAIpQLScd2ejhMiAACbVvZzeceejMkxV2XvtIYN5Jb4bUaoRCd9bTxQ/viewform,
有限会社ファーイースト・アミューズメント・リサーチ,,https://www.fear.co.jp/index.htm,なし,メールのみ
株式会社コプロ,,https://k-copro.jp/,https://k-copro.jp/contact,
株式会社デジタル・メディア・ラボ,,https://www.dml.co.jp/,https://www.dml.co.jp/contact/,
株式会社セガ札幌スタジオ,,https://sega-sapporo-studio.co.jp/,https://faq.sega.jp/hc/ja/requests/new?ticket_form_id=900001841066,サービスの売込みや宣伝を目的とした投稿には返信不可
株式会社ハ・ン・ド,,http://www.hand.co.jp/,https://www.hand.co.jp/contact/,
株式会社ガンバリオン,,https://www.ganbarion.co.jp/,https://forms.office.com/pages/responsepage.aspx?id=4Ve1ROoZNEmABELCYt_5N8gkEJmJIJNNlwacrpRZwwNUNDRTVkc2U0RISDVVQ1NVU1I4R0pQR1RGTyQlQCN0PWcu&route=shorturl,
株式会社 エイブルコンピュータ,,https://www.ablecomputer.co.jp/,https://www.ablecomputer.co.jp/contact,
株式会社日本一ソフトウェア,,https://nippon1.co.jp/,なし,問合せ自体なし
フジタ総合企画株式会社,,https://www.fujita-sk.com/index.html,なし,問合せ自体なし
株式会社サンエル,,https://sunl.jp/,https://sunl.jp/contact/,
ワンダープラネット株式会社,,https://wonderpla.net/,https://wonderpla.net/contact/,
株式会社ジーゼ,,https://gzeal.co.jp/,https://gzeal.co.jp/contact/,
株式会社ドムス,,https://www.doms.jp/,https://www.doms.jp/contact/,
株式会社カプコン,,https://www.capcom.co.jp/ir/,なし,問合せ自体なし
株式会社ビジュアルアーツ,,https://visual-arts.jp/,https://forms.office.com/pages/responsepage.aspx?id=9Yll1_9_ek6XOoT25dNa_DANkNfxs5ZMhbwe3PAU-f9UNFFORzBSVDdXU1VHS1I3NVROUDVWSlc0RC4u&route=shorturl,
株式会社オープンスマイル,,https://www.opensmile.co.jp/,https://www.opensmile.co.jp/corp/contact/,
株式会社スリーリングス,,http://www.three-rings.net/wp/,http://www.three-rings.net/wp/contact/,
アイディアファクトリー株式会社,,https://www.ideaf.co.jp/,https://www.ideaf.co.jp/support/other.html,
株式会社モノリスソフト,,https://www.monolithsoft.co.jp/,https://www.monolithsoft.co.jp/contact/form_03.html,
株式会社プロダクション・アイジー,,https://www.production-ig.co.jp/,なし,メールのみ
株式会社ファンユー,,https://fan-you.com/,https://fan-you.com/,下部に問合せフォームあり
四光電気工事株式会社,,http://yonkodenki.com/top.html,http://yonkodenki.com/inquiry/index.html,
株式会社リズ,,https://www.riz.co.jp/public,https://www.riz.co.jp/public/contact,
monoAI technology株式会社,,https://monoai.co.jp/,https://monoai.co.jp/contact-form,
株式会社アプリボット,,https://www.applibot.co.jp/,https://www.applibot.co.jp/contact/,
株式会社ディースリー・パブリッシャー,,https://www.d3p.co.jp/,https://www.d3p.co.jp/support/contact/corporation/,
株式会社ビジュアライズ,,https://www.visualize.co.jp/,https://www.visualize.co.jp/contact/,
ファイブゲート株式会社,,https://fivegate.jp/,https://fivegate.jp/contactus/,
株式会社マーベラス,,https://corp.marv.jp/,https://www.marv.jp/support/form/?mode=other,
株式会社スティング,,https://www.sting.co.jp/,https://www.sting.co.jp/contact/,
株式会社HappyTuk​,,https://company.happytuk.co.jp/company/index,なし,問合せ自体なし
StudioZ株式会社,,https://studioz.co.jp/,https://studioz.co.jp/contact/,
株式会社WFS,,https://wfstore.net/,https://wfstore.net/pages/contact-form,
ジープラ株式会社,,https://www.geeplus.jp/,https://www.geeplus.jp/contact/,
アールエスケイ株式会社,,https://www.rsk-tokyo.com/index.html,なし,メールのみ
株式会社トッカシステムズ,,https://tocca.systems/,https://forms.office.com/Pages/ResponsePage.aspx?id=fwHoS0CTlky73SDON9vQOpNDjghZlhxMnQm7H71CLJVUQkJVWVZHSzRaRVFGVzg3Qzc0WkJCNzJYWC4u,
株式会社エヌジェイホールディングス,,https://www.njhd.jp/,https://www.njhd.jp/inquiry/other/,
